1	"	unknown		_	
2	Quid	quis	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
3	quod	quod	CONJ	_	
4	materiam	materia	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	praebet	praebeo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	causas	causa	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
7	-que	que	CONJ	_	
8	iocorum	jocus	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	omnibus	omnis	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
10	hic	hic	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
11	idem	idem	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	si	si	CONJ	_	
13	foeda	foedus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
14	et	et	CONJ	_	
15	scissa	scissus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
16	lacerna	lacerna	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
17	si	si	CONJ	_	
18	toga	toga	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
19	sordidula	sordidulus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
20	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
21	et	et	CONJ	_	
22	rupta	rumpo	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ABLATIVE	
23	calceus	calceus	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
24	alter	alter	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
25	pelle	pellis	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
26	patet	pateo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
27	vel	vel	CONJ	_	
28	si	si	CONJ	_	
29	consuto	consuo	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=NEUTER|case=ABLATIVE	
30	vulnere	vulnus	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
31	crassum	crassus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
32	atque	atque	CONJ	_	
33	recens	recens	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
34	linum	linum	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
35	ostendit	ostendo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
36	non	non	ADV	_	
37	una	unus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
38	cicatrix	cicatrix	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
1	igniculum	igniculus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
2	brumae	bruma	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
3	si	si	CONJ	_	
4	tempore	tempus	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
5	poscas	posco	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
6	accipit	accipio	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	endromidem	endromis	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	"	unknown		_	
2	Haut	haud	ADV	_	
3	facile	facilis	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	emergunt	emergo	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
5	quorum	qui	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	virtutibus	virtus	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
7	opstat	obsto	VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
8	res	res	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
9	angusta	angustus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
10	domi	domus	NN	number=SINGULAR|gender=FEMININE|case=LOCATIVE	
