non	non	ADV	_	
esse	sum	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
dubium	dubius	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
quin	quin	CONJ	_	
totius	totus	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Galliae	Gallia	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
plurimum	plurimus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=SUPERLATIVE	
Helvetii	Helvetius	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
possent	possum	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
(probat)			_	
Moribus	mos	NN	number=PLURAL|gender=MASCULINE|case=ABLATIVE	
suis	suus	ADJ	number=PLURAL|gender=MASCULINE|case=ABLATIVE	
Orgetoricem	Orgetorix	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ex	ex	PREP	_	
vinculis	vinculum	NN	number=PLURAL|gender=NEUTER|case=ABLATIVE	
causam	causa	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
dicere	dico	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
coegerunt	cogo	VB	person=PERSON_3|number=PLURAL|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
Die	dies	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
constituta	constituo	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ABLATIVE	
causae	causa	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
dictionis	dictio	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Orgetorix	Orgetorix	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ad	ad	PREP	_	
iudicium	judicium	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
omnem	omnis	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
suam	suus	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
familiam	familia	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ad	ad	PREP	_	
hominum	homo	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
milia	mille	NRL	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
decem	decem	NRL	_	
undique	undique	ADV	_	
coegit	cogo	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
et	et	CONJ	_	
omnes	omnis	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
clientes	cliens	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
obaeratos	obaeratus	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
-que	que	CONJ	_	
suos	suus	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
quorum	qui	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
magnum	magnus	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
numerum	numerus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
habebat	habeo	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
eodem	eodem	ADV	_	
conduxit	conduco	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
Caesari	Caesar	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
cum	cum	CONJ	_	
id	is	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
nuntiatum	nuntio	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=NEUTER|case=NOMINATIVE	
esset	sum	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
eos	is	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
per	per	PREP	_	
provinciam	provincia	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
nostram	noster	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
iter	iter	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
facere	facio	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
conari	conor	VB	tense=PR|mood=INFINITIVE|voice=PASSIVE	
maturat	maturo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ab	ab	PREP	_	
urbe	urbs	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
proficisci	proficiscor	VB	tense=PR|mood=INFINITIVE|voice=PASSIVE	
et	et	CONJ	_	
quam	quam	ADV	_	
maximis	multus	ADJ	number=PLURAL|gender=NEUTER|case=ABLATIVE|degree=SUPERLATIVE	
potest	possum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
itineribus	iter	NN	number=PLURAL|gender=NEUTER|case=ABLATIVE	
in	in	PREP	_	
Galliam	Gallia	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ulteriorem	ulterior	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=COMPARATIVE	
contendit	contendo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
et	et	CONJ	_	
ad	ad	PREP	_	
Genavam	Genava	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
pervenit	pervenio	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
per	per	PREP	_	
eos	is	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ne	ne	CONJ	_	
causam	causa	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
diceret	dico	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
