διὸ	διό	ADV	_	
καὶ	καί	ADV	_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
τέμενος	τέμενος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
κληθῆναι	καλέω	VB	mood=INFINITIVE|voice=PASSIVE	
ἀνοσίας	ἀνόσιος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Ἀφροδίτης	Ἀφροδίτη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
οὔ	οὐ	ADV	_	
τοι	τοι	ADV	_	
σύμφορόν	σύμφορος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἐστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γυνὴ	γυνή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
νέα	νέος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἀνδρὶ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
γέροντι	γέρων	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
καὶ	καί	ADV	_	
κατὰ	κατά	PREP	_	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Φιλεταίρου	Φιλέταιρος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
Κυνηγίδα	κυνηγίς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Πυθιονίκην	Πυθιονίκη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
οἶσθα	οἶδα	VB	person=PERSON_2|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Ἅρπαλον	Ἅρπαλος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ὑπνωμέναι	ὑπνόω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ	ADV	_	
ἔπιπτον	πίπτω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ἑλενίων	ἑλένιον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἔπι	ἐπί	PREP	_	
ἴων	ἴον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
τε	τε	ADV	_	
μελανόφυλλα	μελανόφυλλος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
συγκλῶσαι	συγκλάω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
πτερὰ	πτερόν	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
κρόκον	κρόκος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
θ̓	τε	CONJ	_	
ὃς	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἡλιῶδες	ἡλιώδης	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
εἰς	εἰς	PREP	_	
ὑφάσματα	ὕφασμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
πέπλων	πέπλος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
σκιᾶς	σκιά	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
εἴδωλον	εἴδωλον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐξωμόργνυτο	ἐξομόργνυμι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
ἕρσῃ	ἕρση	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
δὲ	δέ	CONJ	_	
θαλερὸς	θαλερός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐκτραφεὶς	ἐκτρέφω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
ἀμάρακος	ἀμάρακον	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
λειμῶσι	λειμών	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
μαλακοὺς	μαλακός	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐξέτεινεν	ἐκτείνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
αὐχένας	αὐχήν	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
λιθίνης	λίθινος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐπεθύμησεν	ἐπιθυμέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
κόρης	κόρη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἄνθρωπος	ἄνθρωπος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐγκατέκλεισὲ	ἐν-κατακλείω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
θ̓	τε	CONJ	_	
αὑτὸν	ἑαυτοῦ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τῷ	ὁ		number=SINGULAR|gender=MASCULINE|case=DATIVE	
νεῷ	νεός	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
θαυμάσαι	θαυμάζω	VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
δ̓	δέ	ADV	_	
ἂν	ἄν	ADV	_	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
φησὶν	φημί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
Ἀριστοτέλης	Ἀριστοτέλης	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὅτι	ὅτι	CONJ	_	
οὐδαμοῦ	οὐδαμός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
Ἰλιάδος	Ἰλιάς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Ὅμηρος	ὅμηρος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐποίησε	ποιέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
Μενελάῳ	Μενέλαος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
συγκοιμωμένην	συγκοιμάομαι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=FEMININE|case=ACCUSATIVE	
παλλακίδα	παλλακίς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
πᾶσι	πᾶς	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
δοὺς	δίδωμι	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
γυναῖκας	γυνή	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
εἴρετο	εἴρω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
γάρ	γάρ	ADV	_	
μιν	μιν	PRON	person=PERSON_3|number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀπὸ	ἀπό	PREP	_	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
κύλικος	κύλιξ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
κάρφος	κάρφος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τῷ	ὁ		number=SINGULAR|gender=MASCULINE|case=DATIVE	
