πολλοὶ	πολύς	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δὲ	δέ	ADV	_	
γίνονθʼ	γίγνομαι	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
πυρσοὶ	πυρσός	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
διὰ	διά	PREP	_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δεῖν	δεῖ	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ὑπὲρ	ὑπέρ	PREP	_	
ἑκάστου	ἕκαστος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
γράμματος	γράμμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
διττὰς	δισσός	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ποιεῖσθαι	ποιέω	VB	tense=PR|mood=INFINITIVE	
τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
πυρσείας	πυρσεία	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
εἶτα	εἶτα	ADV	_	
παρασκευάσαι	παρασκευάζω	VB	mood=INFINITIVE|voice=ACTIVE	
φελλοὺς	φελλός	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
βραχὺ	βραχύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κατὰ	κατά	PREP	_	
πλάτος	πλάτος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐνδεεῖς	ἐνδεής	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
στομάτων	στόμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἐν	ἐν	PREP	_	
δὲ	δέ	ADV	_	
τούτοις	οὗτος	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
μέσοις	μέσος	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἐμπεπηγέναι	ἐμπήγνυμι	VB	tense=PERF|mood=INFINITIVE|voice=ACTIVE	
βακτηρίας	βακτηρία	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
διῃρημένας	διαιρέω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=FEMININE|case=ACCUSATIVE	
εἰς	εἰς	PREP	_	
ἴσα	ἴσος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
μέρη	μέρος	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
τριδάκτυλα	τριδάκτυλος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
καθʼ	κατά	PREP	_	
ἕκαστον	ἕκαστος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
δὲ	δέ	CONJ	_	
μέρος	μέρος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
περιγραφὴν	περιγραφή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
εὔσημον	εὔσημος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Πόπλιος	Πόπλιος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δὲ	δέ	ADV	_	
τοσοῦτον	τοσοῦτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὑπερέθετο	ὑπερτίθημι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
μεγαλοψυχίᾳ	μεγαλοψυχία	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἄλλους	ἄλλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀνθρώπους	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ὡς	ὡς	CONJ	_	
οὗ	οὗ	ADV	_	
μεῖζον	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
ἀγαθὸν	ἀγαθός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
εὔξασθαί	εὔχομαι	VB	mood=INFINITIVE	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
θεοῖς	θεός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
οὐ	οὐ	ADV	_	
τολμήσειε	τολμάω	VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
λέγω	λέγωVB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δὲ	δέ	CONJ	_	
βασιλείας	βασίλεια	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
τοῦτʼ	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐκεῖνος	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
πολλάκις	πολλάκις	ADV	_	
ὑπὸ	ὑπό	PREP	_	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
τύχης	τύχη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δεδομένον	δίδωμι	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=ACCUSATIVE	
ἀπηξίωσε	ἀπαξιόω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
περὶ	περί	PREP	_	
πλείονος	πλείων	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE|degree=COMPARATIVE	
ἐποιήσατο	ποιέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
πατρίδα	πατρίς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ταύτης	οὗτος	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
πίστιν	πίστις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
περιβλέπτου	περίβλεπτος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
καὶ	καί	CONJ	_	
μακαριστῆς	μακαριστός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
βασιλείας	βασίλεια	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Φιλοποίμην	Φιλοποίμην	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τοίνυν	τοίνυν	ADV	_	
πρῶτον	πρότερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μὲν	μέν	ADV	_	
ἔφυ	φύω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
καλῶς	καλός	ADV	_	
ἕως	ἕως	PREP	_	
μὲν	μέν	ADV	_	
