Subiit	subeo	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
igitur	igitur	ADV	_	
alia	alius	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
classis	classis	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
et	et	CONJ	_	
illi	ille	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
quidem	quidem	ADV	_	
exclamavere	exclamo	VB	person=PERSON_3|number=PLURAL|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
Vix	vix	ADV	_	
me	ego	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
teneo	teneo	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
c	que	CONJ	_	
ne	ne	ADV	_	
sum	sum	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
natura	natura	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
caldicerebrius	caldicerebrius	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
sed	sed	CONJ	_	
cum	cum	CONJ	_	
coepi	coepio	VB	person=PERSON_1|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
matrem	mater	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
meam	meus	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
dupundii	dupundius	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
non	non	ADV	_	
facio	facio	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
Et	et	CONJ	_	
Titus	Titus	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
noster	noster	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
magnum	magnus	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
animum	animus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
habet	habeo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
