οἳ	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
ἄῤ	ἄρα		_	
ἐν	ἐν	PREP	_	
ἐλλεδανοῖσι	ἐλλεδανός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
δέον	δέω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
ἔπιτνον	πίπτω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ἀλωήν	ἀλωή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
οἳ	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
ἐτρύγων	τρυγάω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
οἴνας	οἴνη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
δρεπάνας	δρεπάνη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἐν	ἐν	PREP	_	
χερσὶν	χείρ	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
ἔχοντες	ἔχω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
οἳ	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
αὖτ̓	αὖτε	ADV	_	
ἐς	εἰς	PREP	_	
ταλάρους	τάλαρος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐφόρευν	φορέω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ὑπὸ	ὑπό	PREP	_	
τρυγητήρων	τρυγητήρ	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
λευκοὺς	λευκός	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
μέλανας	μέλας	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
βότρυας	βότρυς	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
μεγάλων	μέγας	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀπὸ	ἀπό	PREP	_	
ὄρχων	ὄρχος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
βριθομένων	βρίθω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
φύλλοισι	φύλλον	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
καὶ	καί	CONJ	_	
ἀργυρέῃς	ἀργύρεος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
ἑλίκεσσιν	ἕλιξ	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
τότε	τότε	ADV	_	
δή	δή		_	
ῥα	ἄρα		_	
διόγνητος	Διόγνητος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
Ἰόλαος	Ἰόλαος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
σμερδαλέον	σμερδαλέος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἵπποισιν	ἵππος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἐκέκλετο	κέλομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
πᾶσα	πᾶς	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δὲ	δέ		_	
Μυρμιδόνων	Μυρμιδόνες	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τε	τε		_	
πόλις	πόλις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
κλειτή	κλειτός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τ̓	τε		_	
Ἰαωλκὸς	Ἰαωλκός	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
Ἄρνη	Ἄρνη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τ̓	τε		_	
ἠδ̓	ἠδέ	CONJ	_	
Ἑλίκη	Ἑλίκη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
Ἄνθειά	Ἄνθεια	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τε	τε		_	
ποιήεσσα	ποιήεις	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
φωνῇ	φωνή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
ὕπ̓	ὑπό	PREP	_	
ἀμφοτέρων	ἀμφότερος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
μεγάλ̓	μέγας	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἴαχον	ἰάχω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ἐπὶ	ἐπί	PREP	_	
δ̓	δέ		_	
ᾤχετο	οἴχομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
φύλοπιν	φύλοπις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
αἰνήν	αἰνός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ὦ	ὦ		_	
φίλος	φίλος	ADJ	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
ἀλλὰ	ἀλλά	ADV	_	
σὺ	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
θᾶσσον	ταχύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
ἔχ̓	ἔχω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
ἡνία	ἡνία	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
φοινικόεντα	φοινικόεις	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἵππων	ἵππος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ὠκυπόδων	ὠκύπους	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀτὰρ	ἀτάρ		_	
γλαυκῶπις	γλαυκῶπις	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
Ἀθήνη	Ἀθήνη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἐξίκετ̓	ἐξικνέομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
Οὔλυμπόν	Ὄλυμπος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τε	τε		_	
μέγαν	μέγας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
δώματα	δῶμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
Κλωθὼ	Κλωθώ	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
Λάχεσίς	Λάχεσις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
σφιν	σφεῖς	PRON	number=PLURAL|gender=FEMININE|case=DATIVE	
ἐφέστασαν	ἐφίστημι	VB	person=PERSON_3|number=PLURAL|tense=PLUSQUAMPERFECT|mood=INDICATIVE|voice=ACTIVE	
ἀλλ̓	ἀλλά	ADV	_	
ἄγε	ἄγε	ADV	_	
παῦε	παύω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
μάχην	μάχη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
μη	μή		_	
δ̓	δέ		_	
ἀντίος	ἀντίος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
