His	hic	PRON	number=PLURAL|gender=NEUTER|case=ABLATIVE	
ubi	ubi	CONJ	_	
tum	tum	ADV	_	
natum	natus	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Anchises	Anchises	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
una	una	ADV	_	
-que	que	CONJ	_	
Sibyllam	Sibylla	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
prosequitur	prosequor	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=PASSIVE	
dictis	dico	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=NEUTER|case=ABLATIVE	
porta	porta	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
-que	que	CONJ	_	
emittit	emitto	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
eburna	eburneus	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
ille	ille	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
viam	via	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
secat	seco	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ad	ad	PREP	_	
naves	navis	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
socios	socius	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
-que	que	CONJ	_	
revisit	reviso	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
Atque	atque	CONJ	_	
hic	hic	ADV	_	
Aeneas	Aeneas	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
una	una	ADV	_	
nam	nam	CONJ	_	
-que	que	CONJ	_	
ire	eo	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
videbat	video	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
egregium	egregius	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
forma	forma	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
iuvenem	juvenis	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
et	et	CONJ	_	
fulgentibus	fulgeo	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=ABLATIVE	
armis	arma	NN	number=PLURAL|gender=NEUTER|case=ABLATIVE	
sed	sed	CONJ	_	
frons	frons	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
laeta	laetus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
parum	parum	ADV	_	
et	et	CONJ	_	
deiecto	deicio	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=ABLATIVE	
lumina	lumen	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
voltu	vultus	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
(dixit)			_	
(erat)			_	
(erant)			_	
“			_	
Quis	quis	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
pater	pater	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
ille	ille	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
virum	vir	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
qui	qui	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
sic	sic	ADV	_	
comitatur	comitor	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=PASSIVE	
euntem	eo	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
Sed	sed	CONJ	_	
nox	nox	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
atra	ater	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
caput	caput	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
tristi	tristis	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
circumvolat	circumvolo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
umbra	umbra	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
Sic	sic	ADV	_	
tota	totus	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
passim	passim	ADV	_	
regione	regio	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
vagantur	vagor	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=PASSIVE	
aëris	aer	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
in	in	PREP	_	
campis	campus	NN	number=PLURAL|gender=MASCULINE|case=ABLATIVE	
latis	latus	ADJ	number=PLURAL|gender=MASCULINE|case=ABLATIVE	
atque	atque	CONJ	_	
omnia	omnis	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
lustrant	lustro	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
tum	tum	ADV	_	
se	sui	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ad	ad	PREP	_	
Caietae	Caieta	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
recto	rectus	ADJ	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
fert	fero	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
litore	litus	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
portum	portus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Tum	tum	ADV	_	
pater	pater	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
Anchises	Anchises	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
lacrimis	lacrima	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
ingressus	ingredior	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
obortis	oborior	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ABLATIVE	
Excudent	excudo	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
alii	alius	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
spirantia	spiro	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=ACCUSATIVE	
mollius	mollis	ADV	degree=COMPARATIVE	
aera	aes	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
credo	credo	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
equidem	equidem	ADV	_	
vivos	vivus	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ducent	duco	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
de	de	PREP	_	
marmore	marmor	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
voltus	vultus	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
orabunt	oro	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
causas	causa	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
melius	bonus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
caeli	caelum	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
-que	que	CONJ	_	
meatus	meatus	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
describent	describo	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
radio	radius	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
et	et	CONJ	_	
surgentia	surgo	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=ACCUSATIVE	
sidera	sidus	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
dicent	dico	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
Ne	ne	ADV	_	
-c	que	CONJ	_	
puer	puer	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
Iliaca	iliacus	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
quisquam	quisquam	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
de	de	PREP	_	
gente	gens	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
Latinos	Latinus	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
in	in	PREP	_	
tantum	tantus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
spe	spes	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
tollet	tollo	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
avos	avus	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ne	ne	ADV	_	
-c	que	CONJ	_	
Romula	Romulus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
quondam	quondam	ADV	_	
ullo	ullus	ADJ	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
se	sui	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
tantum	tantus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
tellus	tellus	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
iactabit	jacto	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
alumno	alumnus	ADJ	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
“			_	
O	o	EXCL	_	
gnate	nascor	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
ingentem	ingens	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
luctum	luctus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ne	ne	ADV	_	
quaere	quaero	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
tuorum	tuus	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
Manibus	manus	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
date	do	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
lilia	lilium	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
plenis	plenus	ADJ	number=PLURAL|gender=FEMININE|case=ABLATIVE	
purpureos	purpureus	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
spargam	spargo	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
flores	flos	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
animam	anima	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
-que	que	CONJ	_	
nepotis	nepos	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
his	hic	PRON	number=PLURAL|gender=NEUTER|case=ABLATIVE	
saltem	saltem	ADV	_	
adcumulem	adcumulo	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
donis	donum	NN	number=PLURAL|gender=NEUTER|case=ABLATIVE	
et	et	CONJ	_	
fungar	fungor	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=PASSIVE	
inani	inanis	ADJ	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
munere	munus	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
Heu	heu	EXCL	_	
miserande	miseror	VB	number=SINGULAR|mood=GERUNDIVE|gender=MASCULINE|case=VOCATIVE	
puer	puer	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
si	si	CONJ	_	
qua	aliquis	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
fata	fatum	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
aspera	asper	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
rumpas	rumpo	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
tu	tu	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
Marcellus	Marcellus	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
eris	sum	VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
Sunt	sum	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
geminae	geminus	ADJ	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
Somni	somnus	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
portae	porta	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
quarum	qui	PRON	number=PLURAL|gender=FEMININE|case=GENITIVE	
altera	alter	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
fertur	fero	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=PASSIVE	
cornea	corneus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
qua	qui	PRON	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
veris	verus	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
facilis	facilis	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
