οὔ	οὐ	ADV	_	
-τε	τε	ADV	_	
γὰρ	γάρ	ADV	_	
ἐπάταξεν	πατάσσω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
αὐτοὺς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
οὐδεὶς	οὐδείς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
οὔ	οὐ	ADV	_	
-τ᾽	τε	CONJ	_	
ἀπέσφαξεν	ἀποσφάζω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἀλλ᾽	ἀλλά	CONJ	_	
ἀναγκασθέντες	ἀναγκάζω	VB	number=PLURAL|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
ὑπὸ	ὑπό	PREP	_	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
σῆς	σός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀπογραφῆς	ἀπογραφή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀπέθανον	ἀποθνήσκω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δ᾽	δέ	ADV	_	
ἐνθάδε	ἐνθάδε	ADV	_	
ὑπομένοντες	ὑπομένω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
ἐπιβουλεύοντες	ἐπιβουλεύω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
καταλῦσαι	καταλύω	VB	mood=INFINITIVE|voice=ACTIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δημοκρατίαν	δημοκρατία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
εἰς	εἰς	PREP	_	
ἀγῶνα	ἀγών	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Κλεοφῶντα	Κλεοφῶν	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
καθιστᾶσι	καθίστημι	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
πρόφασιν	πρόφασις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
μὲν	μέν	ADV	_	
ὅτι	ὅτιCONJ	_	
οὐκ	οὐ	ADV	_	
ἦλθεν	ἔρχομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
εἰς	εἰς	PREP	_	
τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ὅπλα	ὅπλον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἀναπαυσόμενος	ἀναπαύω	VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δ᾽	δέ	CONJ	_	
ἀληθὲς	ἀληθής	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὅτι	ὅτιCONJ	_	
