1	Μακρεῖνος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	Ἀντωνᾶτι		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	ἀδελφῷ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
5	χαίρειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	ὑπὲρ		PREP	_	
2	ὧν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
3	σε		PRON	person=PERSON_2|number=SINGULAR|case=ACCUSATIVE	
4	ἠρώτησα		VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
5	ἄδελφε		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
6	μὴ		CONJ	_	
7	ἀμελήσῃς		VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	ἐὰν		CONJ	_	
2	δέ		ADV	_	
3	τι		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	ἦσθα		VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
5	ἐξ		PREP	_	
6	αὐτῶν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
7	πεποιηκώς		VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
8	δώσεις		VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
9	τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
10	ταβελλαρίῳ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
1	ὑπὲρ		PREP	_	
2	δὲ		ADV	_	
3	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
4	χαλινοῦ		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
5	μὴ		CONJ	_	
6	ἀμελήσῃς		VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	βύνι		NN	number=SINGULAR|case=ACCUSATIVE	
4	πέμψω		VB	person=PERSON_1|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
5	σοι		PRON	person=PERSON_2|number=SINGULAR|case=DATIVE	
6	ἐὰν		CONJ	_	
7	εὕρω		VB	person=PERSON_1|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
8	ᾧτινι		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
9	ἐπιθῶ		VB	person=PERSON_1|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
