1	Credo	credo	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	Pudicitiam	pudicitia	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
3	Saturno	Saturnus	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
4	rege	rex	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
5	moratam	moror	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ACCUSATIVE	
6	in	in	PREP	_	
7	terris	terra	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
8	visam	video	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ACCUSATIVE	
9	-que	que	CONJ	_	
10	diu	diu	ADV	_	
11	cum	Cum	CONJ	_	
12	frigida	frigidus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
13	parvas	parvus	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
14	praeberet	praebeo	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
15	spelunca	spelunca	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
16	domos	domus	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	ignem	ignis	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
18	-que	que	CONJ	_	
19	Larem	Lar	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
20	-que	que	CONJ	_	
21	et	et	CONJ	_	
22	pecus	pecus	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
23	et	et	CONJ	_	
24	dominos	dominus	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
25	communi	communis	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
26	clauderet	claudo	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
27	umbra	umbra	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
28	,			_	
29	silvestrem	silvestris	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
30	montana	montanus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
31	torum	torus	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
32	cum	Cum	CONJ	_	
33	sterneret	sterno	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=SUBJUNCTIVE|voice=ACTIVE	
34	uxor	uxor	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
35	frondibus	frons	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
36	et	et	CONJ	_	
37	culmo	culmus	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
38	vicinarum	vicinus	ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
39	-que	que	CONJ	_	
40	ferarum	fera	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
41	pellibus	pellis	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
42	haut	haud	ADV	_	
43	similis	similis	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
