1	Vivamus	vivo	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
2	mea	meus	ADJ	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
3	Lesbia	Lesbia	NN	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
4	atque	atque	CONJ	_	
5	amemus	amo	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
6	rumores	rumor	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
7	-que	que	CONJ	_	
8	senum	senex	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	severiorum	severus	ADJ	number=PLURAL|case=GENITIVE|degree=COMPARATIVE	
10	omnes	omnis	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	unius	unus	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
12	aestimemus	aestimo	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
13	assis	as	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	soles	sol	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	occidere	occido	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
3	et	et	CONJ	_	
4	redire	redeo	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	possunt	possum	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	nobis	nos	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
2	cum	cum	CONJ	_	
3	semel	semel	ADV	_	
4	occidit	occido	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
5	brevis	brevis	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
6	lux	lux	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	nox	nox	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
8	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
9	perpetua	perpetuus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
10	una	unus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
11	dormienda	dormio	VB	number=SINGULAR|mood=GERUNDIVE|gender=FEMININE|case=NOMINATIVE	
1	da	do	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
2	mi	ego	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	basia	basium	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
4	mille	mille	NRL	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	deinde	deinde	ADV	_	
6	centum	centum	NRL	_	
7	dein	deinde	ADV	_	
8	mille	mille	NRL	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
9	altera	alter	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
10	dein	deinde	ADV	_	
11	secunda	secundus	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	centum	centum	NRL	_	
13	deinde	deinde	ADV	_	
14	usque	usque	ADV	_	
15	altera	alter	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
16	mille	mille	NRL	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
17	deinde	deinde	ADV	_	
18	centum	centum	NRL	_	
1	dein	deinde	ADV	_	
2	cum	cum	CONJ	_	
3	milia	mille	NRL	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
4	multa	multus	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	fecerimus	facio	VB	person=PERSON_1|number=PLURAL|tense=FUTUREPERFECT|mood=INDICATIVE|voice=ACTIVE	
6	conturbabimus	conturbo	VB	person=PERSON_1|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
7	illa	ille	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	ne	ne	CONJ	_	
9	sciamus	scio	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
10	aut	aut	CONJ	_	
11	ne	ne	CONJ	_	
12	quis	quis	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
13	malus	malus	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
14	invidere	invideo	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
15	possit	possum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
16	cum	cum	CONJ	_	
17	tantum	tantus	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	sciat	scio	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
19	esse	sum	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
20	basiorum	basium	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
