1	μουσάων	Μοῦσα	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
2	Ἑλικωνιάδων	Ἑλικωνιάδες	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
3	ἀρχώμεθ̓	ἄρχω	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=SUBJUNCTIVE	
4	ἀείδειν	ἀείδω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	αἵθ̓	ὅστε	PRON	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
6	Ἑλικῶνος	ʽἑλικών	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	ἔχουσιν	ἔχω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	ὄρος	ὄρος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	μέγα	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
10	τε	τε		_	
11	ζάθεόν	ζάθεος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	τε	τε		_	
13	καί	καί	CONJ	_	
14	τε	τε		_	
15	περὶ	περί	PREP	_	
16	κρήνην	κρήνη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	ἰοειδέα	ἰοειδής	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
18	πόσσ̓	πούς	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
19	ἁπαλοῖσιν	ἁπαλός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
20	ὀρχεῦνται	ὀρχέομαι	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
21	καὶ	καί	CONJ	_	
22	βωμὸν	βωμός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
23	ἐρισθενέος	ἐρισθενής	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
24	Κρονίωνος	Κρονίων	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	καί	καί	CONJ	_	
2	τε	τε		_	
3	λοεσσάμεναι	λούω	VB	number=PLURAL|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
4	τέρενα	τέρην	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	χρόα	χρώς	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	Περμησσοῖο	Περμησσός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	ἢ	ἤ	CONJ	_	
8	Ἵππου	ἵππος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
9	κρήνης	κρήνη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἢ	ἤ	CONJ	_	
11	Ὀλμειοῦ	Ὀλμειός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
12	ζαθέοιο	ζάθεος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
