1	Omnis	omnis	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	homines	homo	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
3	qui	qui	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	sese	sui	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	student	studeo	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	praestare	praesto	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
7	ceteris	ceterus	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
8	animalibus	animal	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
9	summa	summus	ADJ	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
10	ope	ops	NN	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
11	niti	nitor	VB	tense=PR|mood=INFINITIVE|voice=PASSIVE	
12	decet	decet	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
13	ne	ne	CONJ	_	
14	vitam	vita	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	silentio	silentium	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
16	transeant	transeo	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
17	veluti	velut	ADV	_	
18	pecora	pecus	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
19	quae	qui	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
20	natura	natura	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
21	prona	pronus	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
22	atque	atque	CONJ	_	
23	ventri	venter	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
24	oboedientia	oboedio	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=ACCUSATIVE	
25	finxit	fingo	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
1	sed	sed	CONJ	_	
2	nostra	noster	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
3	omnis	omnis	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	vis	vis	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
5	in	in	PREP	_	
6	animo	animus	NN	number=SINGULAR|gender=MASCULINE|case=ABLATIVE	
7	et	et	CONJ	_	
8	corpore	corpus	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
9	sita	sino	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=NOMINATIVE	
10	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	animi	animus	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
2	imperio	imperium	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
3	corporis	corpus	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
4	servitio	servitium	NN	number=SINGULAR|gender=NEUTER|case=ABLATIVE	
5	magis	magis	ADV	_	
6	utimur	utor	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE|voice=PASSIVE	
1	alterum	alter	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	nobis	nos	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
3	cum	cum	PREP	_	
4	dis	deus	NN	number=PLURAL|gender=MASCULINE|case=ABLATIVE	
5	alterum	alter	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
6	cum	cum	PREP	_	
7	beluis	belua	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
8	commune	communis	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
9	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	quo	quo	ADV	_	
2	mihi	ego	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	rectius	rectus	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE|degree=COMPARATIVE	
4	videtur	video	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=PASSIVE	
5	ingeni	ingenium	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
6	quam	quam	ADV	_	
7	virium	vis	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
8	opibus	ops	NN	number=PLURAL|gender=FEMININE|case=ABLATIVE	
9	gloriam	gloria	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	quaerere	quaero	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
11	et	et	CONJ	_	
12	quoniam	quoniam	CONJ	_	
13	vita	vita	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
14	ipsa	ipse	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
15	qua	qui	PRON	number=SINGULAR|gender=FEMININE|case=ABLATIVE	
16	fruimur	fruor	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE|voice=PASSIVE	
17	brevis	brevis	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
18	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
19	memoriam	memoria	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	nostri	nos	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
21	quam	quam	ADV	_	
22	maxume	magnus	ADV	_	
23	longam	longus	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
24	efficere	efficio	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	nam	nam	CONJ	_	
2	divitiarum	divitiae	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
3	et	et	CONJ	_	
4	formae	forma	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	gloria	gloria	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
6	fluxa	fluo	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=NOMINATIVE	
7	atque	atque	CONJ	_	
8	fragilis	fragilis	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
9	est	sum	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	virtus	virtus	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
11	clara	clarus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
12	que	que	CONJ	_	
13	aeterna	aeternus	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
14	habetur	habeo	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=PASSIVE	
1	Sed	sed	CONJ	_	
2	diu	diu	ADV	_	
3	magnum	magnus	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
4	inter	inter	PREP	_	
5	mortalis	mortalis	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
