1	Ἀνθρωπος	̓́Ανθρωπος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	εἶναί	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
3	μοι	ἐγώ	PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	Κυρηναῖος	Κυρηναῖος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	δοκεῖς	δοκέω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	κατὰ	κατά	PREP	_	
7	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	Ἀλέξιδος	Ἄλεξις	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
9	Τυνδάρεων	Τυνδάρεως	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	ἑταῖρε	ἑταῖρος	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
11	Τιμόκρατες	Τιμοκράτης	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
1	κἀκεῖ	ἐκεῖ	ADV	_	
2	γὰρ	γάρ	ADV	_	
3	ἄν	ἄν	CONJ	_	
4	τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἐπὶ	ἐπί	PREP	_	
6	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	δεῖπνον	δεῖπνον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἕνα	εἷς	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	καλῇ	καλέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
10	πάρεισιν	πάρειμι	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
11	ὀκτωκαίδεκ̓	ὀκτωκαίδεκα	ADJ	_	
12	ἄλλοι	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
13	καὶ	καί	ADV	_	
14	δέκα	δέκα	ADJ	_	
15	ἅρματα	ἅρμα	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
16	συνωρίδες	συνωρίς	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
17	τε	τε	CONJ	_	
18	πεντεκαίδεκα	πεντεκαίδεκα	ADJ	_	
1	τούτοις	οὗτος	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
2	δὲ	δέ	ADV	_	
3	δεῖ	δέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	σε	σύ	PRON	number=SINGULAR|case=ACCUSATIVE	
5	τἀπιτήδεἰ	ἐπιτήδειος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	ἐμβαλεῖν	ἐμβάλλω	VB	mood=INFINITIVE|voice=ACTIVE	
7	ὥστ̓	ὥστε	CONJ	_	
8	ἦν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
9	κράτιστον	κράτιστος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	μηδὲ	μηδέ	ADV	_	
11	καλέσαι	καλέω	VB	mood=INFINITIVE|voice=ACTIVE	
12	μηδένα	μηδείς	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	κἀμοὶ	ἐγώ	NN	number=SINGULAR|case=DATIVE	
2	δ̓	δέ	ADV	_	
3	ἦν	είμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
4	κράτιστον	κράτιστος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
5	σιωπᾶν	σιωπάω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	καὶ	καί	CONJ	_	
7	μὴ	μή	ADV	_	
8	ἐπὶ	ἐπί	PREP	_	
9	τοσούτοις	τοσοῦτος	PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
10	προειρημένοις	προερέω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=DATIVE	
11	ἕτερα	ἕτερος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	προστιθέναι	προστίθημι	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	ἀλλ̓	ἀλλά	ADV	_	
2	ἐπεὶ	ἐπεί	CONJ	_	
3	πάνυ	πάνυ	ADV	_	
4	λιπαρῶς	λιπαρής	ADV	_	
5	ἡμᾶς	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	ἀπαιτεῖς	ἀπαιτέω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	καὶ	καί	ADV	_	
