1	Ζεὺς	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	μὲν	μέν		_	
3	ἀφίκτωρ	ἀφίκτωρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ἐπίδοι	ἐπεῖδον	VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
5	προφρόνως	πρόφρων	ADV	_	
6	στόλον	στόλος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	ἡμέτερον	ἡμέτερος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	νάιον	νήιος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	ἀρθέντ̓	αἴρω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=ACCUSATIVE	
10	ἀπὸ	ἀπό	PREP	_	
11	προστομίων	προστόμιον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
12	λεπτοψαμάθων	λεπτοψάμαθος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
13	Νείλου	Νεῖλος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	Δίαν	δίη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δὲ	δέ		_	
3	λιποῦσαι	λιπάω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
4	χθόνα	χθών	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	σύγχορτον	σύγχορτος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	Συρίᾳ	Συρία	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
7	φεύγομεν	φεύγω	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	οὔτιν̓	οὔτις	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	ἐφ̓	ἐπί	PREP	_	
10	αἵματι	αἷμα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
11	δημηλασίαν	δημηλασία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	ψήφῳ	ψῆφος	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
13	πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	γνωσθεῖσαν	γιγνώσκω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=ACCUSATIVE	
15	ἀλλ̓	ἀλλά	ADV	_	
16	αὐτογενεῖ	αὐτογενής	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
17	φυξανορίᾳ	φυξανορία	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
18	γάμον	γάμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
19	Αἰγύπτου	Αἴγυπτος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
20	παίδων	παῖς	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
21	ἀσεβῆ	ἀσεβής	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
22	̓			_	
23	ξονοταζόμεναι	ἐξονοτάζομαι	VB	tense=PR|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
1	Δαναὸς	Δαναός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	πατὴρ	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	καὶ	καί	CONJ	_	
5	βούλαρχος	βούλαρχος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	καὶ	καί	CONJ	_	
7	στασίαρχος	στασίαρχος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
8	τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
9	πεσσονομῶν	πεσσονομέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	κύδιστ̓	κύδιστος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
11	ἀχέων	ἄχος	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
12	ἐπέκρανε	ἐπικραίνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
13	φεύγειν	φεύγω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
14	ἀνέδην	ἀνέδην	ADV	_	
15	διὰ	διά	PREP	_	
16	κῦμ̓	κῦμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	ἅλιον	ἅλιος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
18	κέλσαι	κέλλω	VB	mood=INFINITIVE|voice=ACTIVE	
19	δ̓	δέ		_	
20	Ἄργους	Ἄργος	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
21	γαῖαν	γαῖα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
22	ὅθεν	ὅθεν	ADV	_	
