1	Ἀγαθὰ	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
2	καὶ	καί	CONJ	_	
3	κακά	κακός	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
1	Ὑπὸ	ὑπό	PREP	_	
2	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
3	κακῶν	κακός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
4	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
5	ἀγαθὰ	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
6	ἐδιώχθη	διώκω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=PASSIVE	
7	ὡς	ὡς	CONJ	_	
8	ἀσθενῆ	ἀσθενής	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
9	ὅντα	ὅντα	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=NOMINATIVE	
1	εἰς	εἰς	PREP	_	
2	οὐρανὸν	οὐρανός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
3	δὲ	δέ	ADV	_	
4	ἀνῆλθεν	ἀνέρχομαι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
1	Τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
2	δὲ	δέ	ADV	_	
3	ἀγαθὰ	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
4	ἠρώτησαν	ἐρωτάω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
5	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	Δία	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	πῶς	πως	ADV	_	
8	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
9	μετ̓	μετά	PREP	_	
10	ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
1	Ὁ	Ὁ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ	δέ	ADV	_	
3	εἶπεν	εἶπον	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
4	μὴ	μὴ	ADV	_	
5	μετ̓	μετά	PREP	_	
6	ἀλλήλων	ἀλλήλων	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
7	πάντα	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	ἓν	ἓν	ADV	_	
9	δὲ	δέ	ADV	_	
10	καθ̓	κατά	PREP	_	
11	ἓν	ἓν	ADV	_	
12	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
13	ἀνθρώποις	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
14	ἐπέρχεσθαι	ἐπέρχομαι	VB	tense=PR|mood=INFINITIVE	
1	Διὰ	διά	PREP	_	
2	τοῦτο	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
3	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
4	μὲν	μέν	ADV	_	
5	κακὰ	κακός	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
6	συνεχῆ	συνεχής	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
7	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
8	ἀνθρώποις	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
9	ὡς	ὡς	CONJ	_	
10	πλησίον	πλησίος	ADV	_	
11	ὄντα	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=NOMINATIVE	
