1	Ἀνθρωπος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	εἶναί		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
3	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
4	Κυρηναῖος		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	δοκεῖς		VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	κατὰ		PREP	_	
7	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	Ἀλέξιδος		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
9	Τυνδάρεων		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	ἑταῖρε		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
11	Τιμόκρατες		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
1	κἀκεῖ		ADV	_	
2	γὰρ		ADV	_	
3	ἄν		CONJ	_	
4	τις		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἐπὶ		PREP	_	
6	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	δεῖπνον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἕνα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	καλῇ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
10	πάρεισιν		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
11	ὀκτωκαίδεκ᾽		ADJ	_	
12	ἄλλοι		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
13	καὶ		ADV	_	
14	δέκα		ADJ	_	
15	ἅρματα		NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
16	συνωρίδες		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
17	τε		CONJ	_	
18	πεντεκαίδεκα		ADJ	_	
1	τούτοις		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
2	δὲ		ADV	_	
3	δεῖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	σε		PRON	number=SINGULAR|case=ACCUSATIVE	
5	τἀπιτήδει᾽		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	ἐμβαλεῖν		VB	mood=INFINITIVE|voice=ACTIVE	
7	ὥστ᾽		CONJ	_	
8	ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
9	κράτιστον		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	μηδὲ		ADV	_	
11	καλέσαι		VB	mood=INFINITIVE|voice=ACTIVE	
12	μηδένα		PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	κἀμοὶ		NN	number=SINGULAR|case=DATIVE	
2	δ᾽		ADV	_	
3	ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
4	κράτιστον		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
5	σιωπᾶν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	καὶ		CONJ	_	
7	μὴ		ADV	_	
8	ἐπὶ		PREP	_	
9	τοσούτοις		PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
10	προειρημένοις		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=DATIVE	
11	ἕτερα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	προστιθέναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	ἀλλ᾽		ADV	_	
2	ἐπεὶ		CONJ	_	
3	πάνυ		ADV	_	
4	λιπαρῶς		ADV	_	
5	ἡμᾶς		PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	ἀπαιτεῖς		VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	καὶ		ADV	_	
8	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	περὶ		PREP	_	
10	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	ἐπὶ		PREP	_	
12	τρυφῇ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
13	διαβοήτων		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
14	γενομένων		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
15	λόγον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
16	καὶ		CONJ	_	
17	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
18	τούτων		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
19	ἡδυπαθείας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
20	.	punc	PUNCT	_	
21	[0]			_	
1	ἡ			number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	γὰρ		ADV	_	
3	ἀπόλαυσις		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	δήπου		ADV	_	
5	μετ᾽		PREP	_	
6	ἐπιθυμίας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
7	πρῶτον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἔπειτα		CONJ	_	
9	μεθ᾽		PREP	_	
10	ἡδονῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
11	[1]			_	
12	[2]			_	
1	καίτοι		ADV	_	
2	Σοφοκλῆς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
3	γ᾽		ADV	_	
4	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ποιητής		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	ἀπολαυστικῶν		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	εἷς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	ὤν		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	ἵνα		CONJ	_	
11	μὴ		ADV	_	
12	κατηγορῇ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
13	τοῦ			number=SINGULAR|gender=NEUTER|case=GENITIVE	
14	γήρως		NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
15	εἰς		PREP	_	
16	σωφροσύνην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	ἔθετο		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
18	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
19	ἀσθένειαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	αὐτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
21	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
22	περὶ		PREP	_	
23	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
24	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
25	ἀφροδισίων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
26	ἀπολαύσεις		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
27	φήσας		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
28	ἀσμένως		ADV	_	
29	ἀπηλλάχθαι		VB	tense=PERF|mood=INFINITIVE	
30	αὐτῶν		PRON	number=PLURAL|case=GENITIVE	
31	ὥσπερ		CONJ	_	
32	τινὸς		ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
33	ἀγρίου		ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
34	δεσπότου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
35	[0]			_	
1	ἐγὼ		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δέ		ADV	_	
3	φημι		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	καὶ		ADV	_	
5	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	Πάριδος		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
8	κρίσιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	ὑπὸ		PREP	_	
10	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	παλαιοτέρων		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE|degree=COMPARATIVE	
12	πεποιῆσθαι		VB	tense=PERF|mood=INFINITIVE|voice=PASSIVE	
13	ἡδονῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	πρὸς		PREP	_	
15	ἀρετὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	οὖσαν		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
17	σύγκρισιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	προκριθείσης		VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=GENITIVE	
2	γοῦν		ADV	_	
3	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
4	Ἀφροδίτης		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	αὕτη		PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
6	δ᾽		CONJ	_	
7	ἐστὶν		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	ἡ			number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
9	ἡδονή		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
10	πάντα		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
11	συνεταράχθη		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=PASSIVE	
1	καί		ADV	_	
2	μοι		PRON	person=PERSON_1|number=SINGULAR|gender=MASCULINE|case=DATIVE	
3	δοκεῖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	καὶ		ADV	_	
5	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	καλὸς		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
7	ἡμῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	Ξενοφῶν		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	περὶ		PREP	_	
11	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	Ἡρακλέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
13	καὶ		CONJ	_	
14	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	Ἀρετὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	μῦθον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
17	ἐντεῦθεν		ADV	_	
18	πεπλακέναι		VB	tense=PERF|mood=INFINITIVE|voice=ACTIVE	
1	κατὰ		PREP	_	
2	γὰρ		ADV	_	
3	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	Ἐμπεδοκλέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	[0]			_	
1	οὐδέ		ADV	_	
