1	εἰ	εἰ	CONJ	_	
2	μὲν	μέν	ADV	_	
3	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
4	πρὸ	πρό	PREP	_	
5	ἡμῶν	ἐγώ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	ἀναγράφουσι	ἀναγράφω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE|degree=POSITIVE	
7	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
8	πράξεις	πρᾶξις	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
9	παραλελεῖφθαι	παραλείπω	VB	tense=PERF|mood=INFINITIVE	
10	συνέβαινε	συμβαίνω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
11	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	ὑπὲρ	ὑπέρ	PREP	_	
13	αὐτῆς	αὐτός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	ἱστορίας	ἱστορία	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
16	ἔπαινον	ἔπαινος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
17	ἴσως	ἴσως	ADV	_	
18	ἀναγκαῖον	ἀναγκαῖον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
19	ἦν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
20	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
21	προτρέπεσθαι	προτρέπω	VB	tense=PR|mood=INFINITIVE	
22	πάντας	πᾶς	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
23	πρὸς	πρός	PREP	_	
24	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	αἵρεσιν	αἵρεσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
26	καὶ	καί	CONJ	_	
27	παραδοχὴν	παραδοχή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
28	τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
29	τοιούτων	τοιοῦτος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
30	ὑπομνημάτων	ὑπόμνημα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
31	διὰ	διά	PREP	_	
32	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
33	μηδεμίαν	μηδείς	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
34	ἑτοιμοτέραν	ἑτοῖμος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=COMPARATIVE	
35	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
36	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
37	ἀνθρώποις	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
38	διόρθωσιν	διόρθωσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
39	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
40	τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
41	προγεγενημένων	προγίγνομαι	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=FEMININE|case=GENITIVE	
42	πράξεων	πρᾶξις	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
43	ἐπιστήμης	ἐπιστήμη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	ἐπεὶ	ἐπεί	CONJ	_	
2	δ᾽	δέ	ADV	_	
3	οὐ	οὐ	ADV	_	
4	τινὲς	τις	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
5	οὐδ᾽	οὐδέ	ADV	_	
6	ἐπὶ	ἐπί	PREP	_	
7	ποσόν	ποσός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	ἀλλὰ	ἀλλά	CONJ	_	
9	πάντες	πᾶς	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
10	ὡς	ὡς	CONJ	_	
11	ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	εἰπεῖν	εἶπον	VB	mood=INFINITIVE|voice=ACTIVE	
13	ἀρχῇ	ἀρχή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
14	καὶ	καί	CONJ	_	
15	τέλει	τέλος	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
16	κέχρηνται	χράω2	VB	person=PERSON_3|number=PLURAL|tense=PERF|mood=INDICATIVE	
17	τούτῳ	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=DATIVE	
18	φάσκοντες	φάσκω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
19	ἀληθινωτάτην	ἀληθινός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=SUPERLATIVE	
20	μὲν	μέν	ADV	_	
21	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
22	παιδείαν	παιδεία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
23	καὶ	καί	CONJ	_	
24	γυμνασίαν	γυμνασία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	πρὸς	πρός	PREP	_	
26	τὰς	ὁ		number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
27	πολιτικὰς	πολιτικός	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
28	πράξεις	πρᾶξις	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
29	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
30	ἐκ	ἐκ	PREP	_	
31	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
32	ἱστορίας	ἱστορία	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
33	μάθησιν	μάθησις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
34	ἐναργεστάτην	ἐναργής	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=SUPERLATIVE	
35	δὲ	δέ	CONJ	_	
36	καὶ	καί	CONJ	_	
37	μόνην	μόνος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
38	διδάσκαλον	διδάσκαλος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
39	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
40	δύνασθαι	δύναμαι	VB	tense=PR|mood=INFINITIVE	
